Time,Value
87.487487,-9.673450
87.587588,-9.672630
87.687688,-9.671819
87.787788,-9.671016
87.887888,-9.670221
87.987988,-9.669436
88.088088,-9.668659
88.188188,-9.667891
88.288288,-9.667133
88.388388,-9.666385
88.488488,-9.665647
88.588589,-9.664919
88.688689,-9.664202
88.788789,-9.663496
88.888889,-9.662801
88.988989,-9.662117
89.089089,-9.661445
89.189189,-9.660785
89.289289,-9.660137
89.389389,-9.659502
89.489489,-9.658880
89.589590,-9.658272
89.689690,-9.657676
89.789790,-9.657095
89.889890,-9.656528
89.989990,-9.655975
90.090090,-9.655437
90.190190,-9.654914
90.290290,-9.654406
90.390390,-9.653915
90.490490,-9.653439
90.590591,-9.652980
90.690691,-9.652538
90.790791,-9.652113
90.890891,-9.651706
90.990991,-9.651316
91.091091,-9.650944
91.191191,-9.650592
91.291291,-9.650258
91.391391,-9.649943
91.491491,-9.649648
91.591592,-9.649373
91.691692,-9.649119
91.791792,-9.648886
91.891892,-9.648673
91.991992,-9.648483
92.092092,-9.648314
92.192192,-9.648168
92.292292,-9.648045
92.392392,-9.647944
92.492492,-9.647868
92.592593,-9.647815
92.692693,-9.647788
92.792793,-9.647784
92.892893,-9.647807
92.992993,-9.647855
93.093093,-9.647929
93.193193,-9.648030
93.293293,-9.648158
93.393393,-9.648313
93.493493,-9.648497
93.593594,-9.648709
93.693694,-9.648950
93.793794,-9.649220
93.893894,-9.649520
93.993994,-9.649850
94.094094,-9.650212
94.194194,-9.650604
94.294294,-9.651028
94.394394,-9.651485
94.494494,-9.651974
94.594595,-9.652496
94.694695,-9.653052
94.794795,-9.653643
94.894895,-9.654268
94.994995,-9.654928
95.095095,-9.655624
95.195195,-9.656357
95.295295,-9.657126
95.395395,-9.657933
95.495495,-9.658777
95.595596,-9.659660
95.695696,-9.660582
95.795796,-9.661544
95.895896,-9.662545
95.995996,-9.663588
96.096096,-9.664671
96.196196,-9.665796
96.296296,-9.666964
96.396396,-9.668174
96.496496,-9.669428
96.596597,-9.670727
96.696697,-9.672069
96.796797,-9.673457
96.896897,-9.674891
96.996997,-9.676371
97.097097,-9.677899
97.197197,-9.679474
97.297297,-9.681097
97.397397,-9.682769
97.497497,-9.684491
97.597598,-9.686263
97.697698,-9.688085
97.797798,-9.689959
97.897898,-9.691886
97.997998,-9.693864
98.098098,-9.695897
98.198198,-9.697983
98.298298,-9.700124
98.398398,-9.702320
98.498498,-9.704572
98.598599,-9.706881
98.698699,-9.709247
98.798799,-9.711671
98.898899,-9.714154
98.998999,-9.716696
99.099099,-9.719298
99.199199,-9.721961
99.299299,-9.724686
99.399399,-9.727472
99.499499,-9.730322
99.599600,-9.733235
99.699700,-9.736213
99.799800,-9.739255
99.899900,-9.742364
100.000000,-9.745539
